parcelid,bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,taxamount,yearbuilt,fips,transactiondate
11306899,5.0,3.0,3270.0,259512.0,5240.05,2005.0,6037.0,2017-07-21
13075471,3.0,3.0,2192.0,599606.0,7517.05,1975.0,6037.0,2017-07-21
13850588,4.0,2.5,1884.0,488909.0,5336.72,1960.0,6059.0,2017-07-21
12608574,3.0,2.0,2257.0,250561.0,3113.41,1964.0,6037.0,2017-07-21
11064737,3.0,2.0,1252.0,52131.0,745.32,1953.0,6037.0,2017-07-21
12057248,3.0,3.0,2528.0,915401.0,11988.74,1926.0,6037.0,2017-07-21
10887630,3.0,1.0,1437.0,70165.0,941.15,1948.0,6037.0,2017-07-21
17142694,3.0,2.0,1459.0,578861.0,9447.06,1982.0,6111.0,2017-07-21
10717086,3.0,2.0,1256.0,84214.0,1137.12,1961.0,6037.0,2017-07-21
14175369,6.0,3.0,2950.0,667641.0,7528.16,1993.0,6059.0,2017-07-21
13849689,3.0,2.0,1422.0,69314.0,753.82,1955.0,6059.0,2017-07-21
11348177,4.0,3.0,3209.0,689000.0,9640.27,2003.0,6037.0,2017-07-21
14227405,3.0,2.5,1905.0,73908.0,1037.2,1964.0,6059.0,2017-07-21
14293897,4.0,2.0,2062.0,159636.0,1949.24,1965.0,6059.0,2017-07-21
12624249,3.0,1.0,1279.0,78448.0,1149.57,1952.0,6037.0,2017-07-21
14280786,3.0,1.0,1023.0,792000.0,8966.32,1953.0,6059.0,2017-07-21
17149326,3.0,2.0,1390.0,116241.0,1421.54,1976.0,6111.0,2017-07-21
11131836,3.0,2.0,1255.0,407929.0,6036.52,1995.0,6037.0,2017-07-21
14293178,3.0,2.5,1362.0,482772.0,5503.26,1979.0,6059.0,2017-07-21
12707580,4.0,2.0,1701.0,1052813.0,11993.79,1959.0,6037.0,2017-07-21
11494866,5.0,4.0,3117.0,1511981.0,16220.15,2011.0,6037.0,2017-07-21
12494562,3.0,1.0,1302.0,384199.0,4633.1,1948.0,6037.0,2017-07-21
10892679,3.0,1.0,1061.0,87340.0,1152.99,1942.0,6037.0,2017-07-21
12254320,1.0,1.0,672.0,198412.0,2663.95,1925.0,6037.0,2017-07-21
17214972,4.0,3.5,3232.0,612246.0,6542.44,1993.0,6111.0,2017-07-21
10738743,3.0,2.0,1527.0,385924.0,4574.98,1979.0,6037.0,2017-07-21
10840978,3.0,1.0,1710.0,353537.0,4384.26,1944.0,6037.0,2017-07-21
10958521,2.0,1.0,1085.0,79265.0,893.68,1947.0,6037.0,2017-07-21
11851320,3.0,2.0,1185.0,421240.0,6299.74,1948.0,6037.0,2017-07-21
14090105,3.0,2.0,1288.0,408510.0,5053.4,1959.0,6059.0,2017-07-21
12700134,3.0,2.0,1350.0,386029.0,4890.05,1959.0,6037.0,2017-07-21
12705466,5.0,3.0,2468.0,428955.0,5427.4,1964.0,6037.0,2017-07-21
11344013,4.0,3.0,2214.0,411808.0,6295.94,1987.0,6037.0,2017-07-21
12485844,3.0,1.0,1082.0,355446.0,4526.8,1950.0,6037.0,2017-07-21
12699895,5.0,3.0,3140.0,1345000.0,15144.4,1969.0,6037.0,2017-07-21
11633395,4.0,4.0,2696.0,2923920.0,34841.17,2010.0,6037.0,2017-07-21
13868783,3.0,1.0,812.0,402491.0,4837.16,1964.0,6059.0,2017-07-21
11846215,4.0,3.0,1711.0,94599.0,1433.92,1970.0,6037.0,2017-07-21
17138392,4.0,3.0,2354.0,98100.0,1136.72,1969.0,6111.0,2017-07-21
12341990,2.0,1.0,1120.0,330275.0,4074.56,1905.0,6037.0,2017-07-21
17217057,5.0,3.0,2896.0,999287.0,10626.72,1997.0,6111.0,2017-07-21
13083007,3.0,1.0,956.0,96058.0,1460.99,1960.0,6037.0,2017-07-21
12656650,3.0,2.0,1206.0,361355.0,4371.23,1954.0,6037.0,2017-07-21
11496848,5.0,5.0,2880.0,1451127.0,16160.87,2002.0,6037.0,2017-07-21
11849403,3.0,2.0,1628.0,569542.0,7161.81,1953.0,6037.0,2017-07-21
14248880,3.0,2.5,2105.0,544690.0,5972.82,1963.0,6059.0,2017-07-21
14076367,3.0,2.0,1518.0,384047.0,4342.74,1970.0,6059.0,2017-07-21
10817966,5.0,3.0,2610.0,821000.0,9964.21,1964.0,6037.0,2017-07-21
14229383,3.0,2.0,2464.0,140640.0,1920.66,1972.0,6059.0,2017-07-21
12666600,3.0,1.0,1385.0,1001000.0,11885.48,1937.0,6037.0,2017-07-21
10942371,3.0,2.0,1478.0,222194.0,2541.1,1941.0,6037.0,2017-07-21
11134530,3.0,2.0,2031.0,538081.0,9307.75,1999.0,6037.0,2017-07-21
14254442,5.0,2.0,1939.0,180654.0,2393.04,1950.0,6059.0,2017-07-21
11150277,4.0,3.0,3192.0,542939.0,7105.86,2002.0,6037.0,2017-07-21
17253840,4.0,1.5,1226.0,157057.0,2066.8,1962.0,6111.0,2017-07-21
11611700,2.0,1.0,1240.0,1280000.0,15449.93,1938.0,6037.0,2017-07-21
17242792,3.0,2.0,1170.0,159513.0,2168.16,1958.0,6111.0,2017-07-21
14247880,3.0,2.5,2206.0,662000.0,7450.14,1966.0,6059.0,2017-07-21
11850474,3.0,2.0,1587.0,266149.0,3716.17,1949.0,6037.0,2017-07-21
14095697,4.0,3.0,2612.0,176158.0,2195.48,1971.0,6059.0,2017-07-21
11950771,3.0,1.0,1171.0,56077.0,858.12,1927.0,6037.0,2017-07-21
11949686,4.0,3.0,1820.0,484030.0,5832.51,2005.0,6037.0,2017-07-21
14245858,5.0,4.0,3481.0,1014823.0,10941.8,1961.0,6059.0,2017-07-21
11064201,3.0,1.0,1080.0,64568.0,825.24,1953.0,6037.0,2017-07-21
12666944,4.0,4.0,4049.0,815829.0,9940.3,1943.0,6037.0,2017-07-21
13884521,3.0,1.0,999.0,411662.0,4600.2,1954.0,6059.0,2017-07-21
14301201,4.0,2.0,1403.0,701000.0,7144.44,1971.0,6059.0,2017-07-21
10835503,4.0,2.0,2117.0,675000.0,8312.33,1947.0,6037.0,2017-07-21
10967442,2.0,2.0,1118.0,173987.0,2189.92,1955.0,6037.0,2017-07-21
12140917,3.0,2.0,1364.0,237961.0,3390.6,1952.0,6037.0,2017-07-21
14266170,4.0,2.5,2248.0,804445.0,9021.94,1981.0,6059.0,2017-07-21
11579646,4.0,5.0,4087.0,2377148.0,27677.65,1996.0,6037.0,2017-07-21
10896141,4.0,3.0,2135.0,788965.0,9583.03,1954.0,6037.0,2017-07-21
11157149,5.0,4.0,3344.0,634897.0,7961.86,1975.0,6037.0,2017-07-21
12284483,2.0,1.0,1132.0,49156.0,1114.89,1939.0,6037.0,2017-07-21
11074125,3.0,2.0,1824.0,574000.0,7117.72,1959.0,6037.0,2017-07-21
17255576,4.0,2.0,1787.0,507000.0,5889.12,1974.0,6111.0,2017-07-21
12699796,3.0,2.0,1954.0,901033.0,10428.32,1960.0,6037.0,2017-07-21
14302742,4.0,2.5,1886.0,389499.0,4088.76,1973.0,6059.0,2017-07-21
10968469,2.0,1.0,791.0,245337.0,3050.03,1947.0,6037.0,2017-07-23
11957380,3.0,2.0,1104.0,116636.0,1478.71,1911.0,6037.0,2017-07-23
11856482,4.0,3.0,1820.0,97416.0,1827.44,1966.0,6037.0,2017-07-24
17293648,4.0,2.0,1605.0,770573.0,8826.84,1976.0,6111.0,2017-07-24
14076657,3.0,2.0,1439.0,63641.0,1020.36,1971.0,6059.0,2017-07-24
14235264,5.0,3.0,3112.0,848000.0,9037.36,1978.0,6059.0,2017-07-24
17137908,4.0,2.0,1560.0,273747.0,2919.72,1964.0,6111.0,2017-07-24
13895620,4.0,4.5,3798.0,5873737.0,60618.12,2014.0,6059.0,2017-07-24
12854976,5.0,3.0,1830.0,364587.0,4394.4,1963.0,6037.0,2017-07-24
17267742,3.0,2.5,1812.0,664000.0,7233.86,1985.0,6111.0,2017-07-24
14461646,5.0,4.5,4223.0,1312000.0,13659.14,2001.0,6059.0,2017-07-24
11897844,3.0,2.0,1529.0,664000.0,7776.48,1939.0,6037.0,2017-07-24
13980164,4.0,2.5,2141.0,1483677.0,16009.88,1955.0,6059.0,2017-07-24
10978949,2.0,2.0,984.0,60562.0,826.49,1924.0,6037.0,2017-07-24
11057056,4.0,2.0,1700.0,213292.0,2689.4,1960.0,6037.0,2017-07-24
12748024,2.0,1.0,524.0,296252.0,3915.8,1936.0,6037.0,2017-07-24
11595634,3.0,3.0,3158.0,1549949.0,18729.68,1985.0,6037.0,2017-07-24
14207652,3.0,2.0,1276.0,548832.0,6016.3,1964.0,6059.0,2017-07-24
12042356,3.0,2.0,1216.0,519835.0,5643.46,1924.0,6037.0,2017-07-24
14213162,4.0,2.5,2499.0,406202.0,4542.22,1980.0,6059.0,2017-07-24
12030202,3.0,3.0,3022.0,2331900.0,28180.33,1950.0,6037.0,2017-07-24
11692554,3.0,2.0,2009.0,714943.0,8770.77,1959.0,6037.0,2017-07-24
13013536,4.0,2.0,1645.0,120091.0,1881.93,1951.0,6037.0,2017-07-24
12232757,3.0,1.0,1080.0,178840.0,2539.64,1946.0,6037.0,2017-07-24
12121869,3.0,1.0,1512.0,685000.0,8022.71,1913.0,6037.0,2017-07-24
12572136,5.0,3.0,1824.0,382635.0,4639.5,1978.0,6037.0,2017-07-24
12754417,2.0,1.0,752.0,36808.0,852.16,1949.0,6037.0,2017-07-24
12326348,3.0,2.0,1326.0,395005.0,4939.67,1941.0,6037.0,2017-07-24
14045935,4.0,2.5,1860.0,452186.0,5190.1,1965.0,6059.0,2017-07-24
11978820,2.0,1.0,858.0,241376.0,2990.58,1952.0,6037.0,2017-07-24
11232180,5.0,3.0,2756.0,206925.0,3554.85,2004.0,6037.0,2017-07-24
14215068,2.0,1.5,1012.0,236478.0,2715.8,1972.0,6059.0,2017-07-24
14163319,4.0,3.0,2839.0,760178.0,9086.4,2003.0,6059.0,2017-07-24
14045598,2.0,1.0,1064.0,230422.0,2853.1,1965.0,6059.0,2017-07-24
11820712,3.0,2.0,1263.0,40953.0,949.35,1939.0,6037.0,2017-07-24
12758938,2.0,1.0,728.0,39289.0,723.1,1950.0,6037.0,2017-07-24
13933125,2.0,1.0,1085.0,412000.0,5181.84,1938.0,6059.0,2017-07-24
11480464,2.0,1.0,1104.0,48417.0,970.48,1949.0,6037.0,2017-07-24
10813536,4.0,2.0,2172.0,536335.0,6725.28,1959.0,6037.0,2017-07-24
17212005,4.0,3.0,2649.0,743000.0,3541.5,1962.0,6111.0,2017-07-24
14216217,2.0,2.5,1404.0,438377.0,4874.76,1976.0,6059.0,2017-07-24
14433587,4.0,5.0,8030.0,2337146.0,24603.72,1992.0,6059.0,2017-07-24
11431331,3.0,2.0,1562.0,67462.0,1045.26,1952.0,6037.0,2017-07-24
10886919,3.0,3.0,2265.0,130635.0,1727.78,1958.0,6037.0,2017-07-24
14113687,4.0,3.0,2927.0,748756.0,8494.2,1992.0,6059.0,2017-07-24
14294455,3.0,2.0,1128.0,297502.0,3396.22,1965.0,6059.0,2017-07-24
11427736,3.0,2.0,1124.0,48697.0,807.24,1954.0,6037.0,2017-07-24
11415211,2.0,1.0,781.0,190285.0,3007.04,1948.0,6037.0,2017-07-24
14305047,4.0,2.5,2580.0,252760.0,2659.52,1974.0,6059.0,2017-07-24
11648203,3.0,4.0,2908.0,284776.0,3674.57,1969.0,6037.0,2017-07-24
14375335,4.0,3.0,2751.0,433198.0,4530.18,1981.0,6059.0,2017-07-24
13954406,3.0,1.5,1628.0,490013.0,6021.02,1959.0,6059.0,2017-07-24
17063360,4.0,3.0,1969.0,428899.0,4991.12,1989.0,6111.0,2017-07-24
12220895,2.0,1.0,972.0,163556.0,2331.48,1923.0,6037.0,2017-07-24
17282298,3.0,2.0,1096.0,427488.0,4509.92,1963.0,6111.0,2017-07-24
10721889,4.0,2.0,1507.0,122902.0,1696.84,1959.0,6037.0,2017-07-24
14405407,3.0,2.0,1689.0,1118618.0,12248.56,1975.0,6059.0,2017-07-24
11726078,3.0,1.0,1026.0,486700.0,5874.7,1955.0,6037.0,2017-07-24
14187844,2.0,1.0,864.0,152656.0,2287.36,1972.0,6059.0,2017-07-24
14264194,3.0,2.0,1379.0,279368.0,3463.26,1969.0,6059.0,2017-07-24
14015164,4.0,2.0,1286.0,138200.0,1791.0,1956.0,6059.0,2017-07-24
14271174,4.0,2.0,1420.0,382285.0,4664.6,1965.0,6059.0,2017-07-24
12222566,2.0,1.0,936.0,258211.0,3375.13,1940.0,6037.0,2017-07-24
12440272,4.0,3.0,1642.0,636852.0,7646.71,1953.0,6037.0,2017-07-24
14501023,2.0,2.0,1755.0,332425.0,3133.0,1997.0,6059.0,2017-07-24
13857800,3.0,2.0,1269.0,426405.0,4983.84,1951.0,6059.0,2017-07-24
12442911,2.0,1.0,868.0,393000.0,4704.21,1950.0,6037.0,2017-07-24
14398566,3.0,2.0,1696.0,428366.0,4282.64,1984.0,6059.0,2017-07-24
14496973,4.0,2.5,1660.0,344316.0,4534.5,1987.0,6059.0,2017-07-24
13846276,2.0,2.0,1086.0,71379.0,1140.62,1925.0,6059.0,2017-07-24
11679257,2.0,2.0,1473.0,10873908.0,129365.37,1956.0,6037.0,2017-07-24
11531962,3.0,1.0,1120.0,245567.0,2962.5,1962.0,6037.0,2017-07-24
12966649,4.0,3.0,2706.0,503225.0,6687.37,1990.0,6037.0,2017-07-24
17279510,4.0,3.0,2170.0,461470.0,5239.26,1980.0,6111.0,2017-07-24
11839405,3.0,2.0,1500.0,345629.0,4504.32,1960.0,6037.0,2017-07-24
11239559,3.0,2.0,1403.0,146109.0,3263.47,1993.0,6037.0,2017-07-24
12962970,3.0,1.0,1038.0,54627.0,1022.49,1948.0,6037.0,2017-07-24
11040570,3.0,2.0,1243.0,308442.0,3828.16,1953.0,6037.0,2017-07-24
11266946,3.0,3.0,1557.0,132627.0,2434.98,1987.0,6037.0,2017-07-24
17251584,4.0,2.5,2124.0,322342.0,3841.7,1967.0,6111.0,2017-07-24
11738512,2.0,1.0,1062.0,259975.0,3269.82,1937.0,6037.0,2017-07-24
14456740,5.0,4.0,2744.0,756212.0,11036.26,2003.0,6059.0,2017-07-24
14254344,4.0,2.5,2323.0,414557.0,4828.88,1997.0,6059.0,2017-07-24
12943749,3.0,2.0,1193.0,220307.0,2754.26,1959.0,6037.0,2017-07-24
14248182,3.0,2.0,2038.0,153147.0,1975.56,1968.0,6059.0,2017-07-24
14418028,5.0,3.0,2687.0,472093.0,4795.96,1994.0,6059.0,2017-07-24
14486509,4.0,2.5,2230.0,305767.0,3112.86,1973.0,6059.0,2017-07-24
13871700,3.0,2.0,1390.0,381640.0,4480.48,1956.0,6059.0,2017-07-24
14487567,3.0,2.0,1470.0,245916.0,2436.38,1975.0,6059.0,2017-07-24
11178332,3.0,3.0,1571.0,336807.0,4779.36,1989.0,6037.0,2017-07-24
13877636,3.0,3.0,2417.0,96323.0,1344.18,1953.0,6059.0,2017-07-24
11248679,3.0,2.0,1626.0,149114.0,1927.26,1990.0,6037.0,2017-07-24
12099604,4.0,3.0,3292.0,2058414.0,23416.79,1911.0,6037.0,2017-07-24
14172952,3.0,2.5,1325.0,240188.0,3162.82,1974.0,6059.0,2017-07-24
14416233,3.0,2.5,1268.0,510826.0,5187.92,1989.0,6059.0,2017-07-24
11880708,2.0,1.0,864.0,430525.0,5514.14,1915.0,6037.0,2017-07-24
14017264,3.0,2.0,1298.0,56630.0,889.78,1955.0,6059.0,2017-07-24
12947408,3.0,2.0,1290.0,443206.0,5073.14,1954.0,6037.0,2017-07-24
12949599,4.0,3.0,2367.0,499675.0,6136.4,1955.0,6037.0,2017-07-24
13864006,3.0,2.5,2042.0,988000.0,11096.82,2000.0,6059.0,2017-07-24
10816563,3.0,2.0,1242.0,707000.0,8476.33,1948.0,6037.0,2017-07-24
14154205,3.0,3.0,2493.0,714000.0,8202.06,2004.0,6059.0,2017-07-24
12133172,4.0,3.0,2136.0,98955.0,1356.45,1967.0,6037.0,2017-07-24
14022468,4.0,2.0,1274.0,468000.0,5491.58,1955.0,6059.0,2017-07-24
14409989,4.0,4.5,5787.0,2200000.0,27392.5,2006.0,6059.0,2017-07-24
14491351,4.0,2.5,2230.0,98934.0,1038.1,1971.0,6059.0,2017-07-24
14015760,3.0,1.5,1179.0,133624.0,1739.04,1956.0,6059.0,2017-07-24
11964889,3.0,3.0,1635.0,362054.0,4447.2,2010.0,6037.0,2017-07-24
11206945,4.0,3.0,2153.0,154803.0,2732.99,1990.0,6037.0,2017-07-24
11463520,4.0,3.0,3336.0,1330661.0,16121.23,1967.0,6037.0,2017-07-24
14420687,2.0,2.0,1369.0,185225.0,1893.06,1976.0,6059.0,2017-07-24
14396723,4.0,3.0,2246.0,817000.0,8215.34,1971.0,6059.0,2017-07-24
14170771,4.0,2.5,1951.0,151346.0,2197.02,1976.0,6059.0,2017-07-24
14396605,5.0,3.0,2396.0,750800.0,7545.44,2003.0,6059.0,2017-07-24
13066981,4.0,2.0,1533.0,366160.0,4872.87,1983.0,6037.0,2017-07-24
11031365,3.0,3.0,1733.0,106786.0,1411.87,1951.0,6037.0,2017-07-24
12016690,3.0,1.0,1697.0,281349.0,3529.95,1921.0,6037.0,2017-07-24
10871465,3.0,2.0,1057.0,401268.0,4837.67,1955.0,6037.0,2017-07-24
17255945,3.0,2.0,2616.0,519478.0,6032.1,1961.0,6111.0,2017-07-24
11154512,3.0,2.0,1556.0,290816.0,4097.53,1970.0,6037.0,2017-07-24
12027168,4.0,4.0,2879.0,2705650.0,32639.93,1949.0,6037.0,2017-07-24
14035432,4.0,2.0,1480.0,337566.0,3989.84,1969.0,6059.0,2017-07-24
14384850,4.0,2.5,1632.0,554116.0,5689.24,1989.0,6059.0,2017-07-24
10976182,3.0,1.0,1652.0,428000.0,6108.74,1951.0,6037.0,2017-07-24
12412047,3.0,2.0,1534.0,474402.0,5486.02,1970.0,6037.0,2017-07-24
13997230,4.0,2.0,1794.0,259555.0,3171.64,1962.0,6059.0,2017-07-24
12310165,2.0,1.0,1288.0,366000.0,4648.22,1940.0,6037.0,2017-07-24
17088080,3.0,2.0,1474.0,366052.0,3947.18,1962.0,6111.0,2017-07-24
12782499,3.0,2.0,1415.0,527929.0,6591.04,1947.0,6037.0,2017-07-24
14161259,4.0,2.5,2077.0,620000.0,7179.76,1980.0,6059.0,2017-07-24
14379153,4.0,2.5,2224.0,115245.0,1134.04,1965.0,6059.0,2017-07-24
14205874,4.0,4.5,3596.0,1190486.0,12575.38,2002.0,6059.0,2017-07-24
10976955,2.0,1.0,1061.0,364506.0,5149.89,1947.0,6037.0,2017-07-24
12852387,3.0,2.0,1386.0,305921.0,3997.2,1974.0,6037.0,2017-07-24
11437129,3.0,2.0,1517.0,127619.0,1929.23,1951.0,6037.0,2017-07-24
12680796,4.0,2.0,2409.0,786639.0,9012.58,1949.0,6037.0,2017-07-24
11277093,3.0,2.0,1241.0,108223.0,2064.88,1957.0,6037.0,2017-07-24
14505978,3.0,3.0,1670.0,281603.0,4652.3,1993.0,6059.0,2017-07-24
10861634,3.0,3.0,2549.0,1442452.0,17444.97,1955.0,6037.0,2017-07-24
11889935,4.0,3.0,2062.0,1035554.0,12034.38,1940.0,6037.0,2017-07-24
13853522,3.0,2.0,1404.0,269763.0,3206.66,1959.0,6059.0,2017-07-24
12263763,3.0,2.0,1240.0,253812.0,4471.03,1948.0,6037.0,2017-07-24
14504539,3.0,2.0,1400.0,608000.0,6211.3,1978.0,6059.0,2017-07-24
14200447,6.0,4.0,3478.0,634554.0,7166.3,2002.0,6059.0,2017-07-24
14393905,2.0,1.0,918.0,261696.0,2682.82,1982.0,6059.0,2017-07-24
14395312,4.0,4.5,4493.0,1010409.0,10357.64,1989.0,6059.0,2017-07-24
13947461,3.0,1.0,1139.0,301994.0,3779.22,1953.0,6059.0,2017-07-24
10718698,4.0,4.0,2910.0,111368.0,1662.84,1963.0,6037.0,2017-07-24
12121281,3.0,2.0,2117.0,990743.0,11477.95,1941.0,6037.0,2017-07-24
14504281,4.0,2.0,1916.0,302674.0,3010.72,1977.0,6059.0,2017-07-24
13852129,3.0,2.0,1199.0,225513.0,2663.12,1957.0,6059.0,2017-07-24
11104181,4.0,2.0,1628.0,434000.0,5782.5,1968.0,6037.0,2017-07-24
11104175,4.0,3.0,2330.0,440100.0,5900.53,1968.0,6037.0,2017-07-24
13849985,2.0,1.0,832.0,148731.0,1923.06,1950.0,6059.0,2017-07-24
12881212,3.0,2.0,2722.0,241100.0,3102.17,1906.0,6037.0,2017-07-24
14033532,4.0,2.0,1648.0,100181.0,1351.62,1972.0,6059.0,2017-07-24
13943404,3.0,2.5,1461.0,483708.0,5871.38,2009.0,6059.0,2017-07-24
14425060,3.0,4.0,3435.0,609197.0,6327.74,1997.0,6059.0,2017-07-24
12294507,4.0,2.0,1694.0,178497.0,2627.87,1951.0,6037.0,2017-07-24
12979832,4.0,3.0,1385.0,49697.0,952.01,1961.0,6037.0,2017-07-24
12804575,3.0,2.0,1080.0,54623.0,999.2,1958.0,6037.0,2017-07-24
13996228,3.0,2.0,1151.0,441633.0,5210.1,1954.0,6059.0,2017-07-24
12678885,3.0,2.0,1140.0,92736.0,1225.92,1956.0,6037.0,2017-07-24
12921474,3.0,2.0,1435.0,89851.0,1474.59,1962.0,6037.0,2017-07-24
12295585,2.0,1.0,971.0,337000.0,4745.26,1948.0,6037.0,2017-07-24
14133388,3.0,2.5,1904.0,374376.0,4401.8,1983.0,6059.0,2017-07-24
14071700,3.0,2.0,1851.0,435541.0,4888.64,1965.0,6059.0,2017-07-24
11977209,3.0,2.0,1358.0,488651.0,5983.25,1995.0,6037.0,2017-07-24
14313365,3.0,2.0,1696.0,1831000.0,19564.68,1969.0,6059.0,2017-07-24
13904836,4.0,2.0,1653.0,56680.0,892.98,1955.0,6059.0,2017-07-24
11347842,4.0,3.0,2662.0,603476.0,11925.77,2003.0,6037.0,2017-07-24
13916755,4.0,3.5,1630.0,205641.0,2498.12,1954.0,6059.0,2017-07-24
14067621,3.0,2.0,1337.0,739102.0,8291.72,1969.0,6059.0,2017-07-24
14225777,4.0,3.0,2093.0,482772.0,5262.76,1963.0,6059.0,2017-07-24
17132563,3.0,2.0,1473.0,447387.0,4826.74,2001.0,6111.0,2017-07-24
14220980,4.0,2.5,2525.0,744178.0,10051.22,2000.0,6059.0,2017-07-24
14465907,4.0,2.5,2749.0,431713.0,4316.5,1972.0,6059.0,2017-07-24
14060151,3.0,2.5,1536.0,367119.0,4237.5,1969.0,6059.0,2017-07-24
14222408,4.0,5.0,6576.0,2379000.0,25053.9,2008.0,6059.0,2017-07-24
11195528,2.0,1.0,804.0,81580.0,1835.9,1957.0,6037.0,2017-07-24
14134643,4.0,3.0,1977.0,489188.0,5631.64,1998.0,6059.0,2017-07-24
12484162,3.0,1.0,1068.0,517777.0,6404.82,1950.0,6037.0,2017-07-24
11866900,3.0,1.0,1130.0,46439.0,939.79,1936.0,6037.0,2017-07-24
10846719,2.0,2.0,1654.0,704563.0,8567.59,1950.0,6037.0,2017-07-24
12353733,3.0,3.0,1731.0,234388.0,3612.26,1988.0,6037.0,2017-07-24
12707984,4.0,3.0,2484.0,131472.0,1717.84,1965.0,6037.0,2017-07-24
13064570,4.0,3.0,2321.0,465368.0,5960.23,1967.0,6037.0,2017-07-24
17238933,3.0,2.0,1434.0,481521.0,5544.4,1964.0,6111.0,2017-07-24
14131304,4.0,2.0,1832.0,107912.0,1451.94,1964.0,6059.0,2017-07-24
14056914,3.0,2.0,1302.0,331919.0,3838.88,1964.0,6059.0,2017-07-24
17133084,4.0,2.0,1496.0,402161.0,4364.2,1963.0,6111.0,2017-07-24
11227945,5.0,4.0,3316.0,355284.0,4265.65,1989.0,6037.0,2017-07-24
13910831,4.0,2.0,1585.0,246281.0,3101.4,1955.0,6059.0,2017-07-24
11963034,4.0,2.0,972.0,371362.0,4464.03,1948.0,6037.0,2017-07-24
13918848,3.0,1.0,1861.0,258650.0,3198.94,1948.0,6059.0,2017-07-24
14316930,3.0,2.0,1878.0,463389.0,5137.3,1956.0,6059.0,2017-07-24
12152094,3.0,1.0,999.0,205206.0,2405.57,1928.0,6037.0,2017-07-24
10999897,2.0,2.0,1256.0,195568.0,2397.36,1948.0,6037.0,2017-07-24
13048194,3.0,2.0,2129.0,679887.0,8117.49,1965.0,6037.0,2017-07-24
12708437,4.0,4.0,3727.0,1177593.0,13060.76,1999.0,6037.0,2017-07-24
14130139,3.0,1.0,1238.0,616000.0,7162.22,1955.0,6059.0,2017-07-24
13920664,3.0,2.0,1205.0,371363.0,4661.38,1959.0,6059.0,2017-07-24
12348556,5.0,4.0,1071.0,301665.0,4168.69,1949.0,6037.0,2017-07-24
14120349,4.0,2.0,2197.0,83009.0,1180.7,1965.0,6059.0,2017-07-24
12707382,3.0,3.0,2501.0,717769.0,8418.65,1964.0,6037.0,2017-07-24
13937783,3.0,2.0,1941.0,582000.0,6288.28,1962.0,6059.0,2017-07-25
14206907,5.0,2.5,3338.0,1112714.0,11843.96,1997.0,6059.0,2017-07-25
10718431,5.0,5.0,4359.0,883334.0,10855.31,1987.0,6037.0,2017-07-25
12632203,3.0,2.0,1352.0,64628.0,883.38,1960.0,6037.0,2017-07-25
10856944,1.0,1.0,784.0,56692.0,718.46,1937.0,6037.0,2017-07-25
10948916,3.0,2.0,992.0,75855.0,852.09,1943.0,6037.0,2017-07-25
11108985,3.0,2.0,1307.0,419802.0,6052.97,1993.0,6037.0,2017-07-25
11498856,4.0,2.0,1434.0,1092245.0,12164.14,1950.0,6037.0,2017-07-25
17135006,4.0,2.5,2366.0,101363.0,1097.0,1972.0,6111.0,2017-07-25
17134801,4.0,2.0,1864.0,81064.0,875.68,1967.0,6111.0,2017-07-25
12780323,4.0,2.0,1599.0,341117.0,4441.85,1949.0,6037.0,2017-07-25
11121346,4.0,3.0,2272.0,452670.0,6308.21,2002.0,6037.0,2017-07-25
10769020,3.0,2.0,1894.0,287362.0,3663.37,1958.0,6037.0,2017-07-25
13051663,3.0,2.0,1984.0,179487.0,2607.34,1977.0,6037.0,2017-07-25
14104320,2.0,1.0,864.0,310660.0,4004.96,1965.0,6059.0,2017-07-25
14314681,6.0,5.0,4034.0,1068457.0,11487.86,1998.0,6059.0,2017-07-25
10917712,3.0,3.0,1986.0,581509.0,7145.52,1961.0,6037.0,2017-07-25
14495249,3.0,2.5,1941.0,515061.0,6526.74,2013.0,6059.0,2017-07-25
12345199,3.0,2.0,1611.0,408498.0,4909.06,1954.0,6037.0,2017-07-25
14407430,4.0,3.0,2629.0,674155.0,6769.86,1987.0,6059.0,2017-07-25
10992150,4.0,3.0,2803.0,482116.0,6034.22,1958.0,6037.0,2017-07-25
12155536,5.0,4.0,3702.0,757507.0,9119.07,1953.0,6037.0,2017-07-25
11146928,5.0,5.0,3684.0,468103.0,6189.79,1971.0,6037.0,2017-07-25
11437347,3.0,1.0,1112.0,226989.0,3057.49,1953.0,6037.0,2017-07-25
14494890,3.0,2.5,1452.0,241434.0,3918.42,1997.0,6059.0,2017-07-25
11437222,3.0,2.0,1498.0,413534.0,5213.59,1951.0,6037.0,2017-07-25
11210032,4.0,3.0,2059.0,209227.0,3413.47,1988.0,6037.0,2017-07-25
12957620,5.0,3.0,3431.0,993422.0,12833.07,1917.0,6037.0,2017-07-25
11235779,4.0,2.0,1687.0,178840.0,3717.48,1996.0,6037.0,2017-07-25
11889622,4.0,5.0,4360.0,3104015.0,36352.36,1937.0,6037.0,2017-07-25
12128043,5.0,6.0,4392.0,779361.0,9249.21,1986.0,6037.0,2017-07-25
10864876,4.0,3.0,2319.0,1271654.0,15388.88,1956.0,6037.0,2017-07-25
