parcelid,State,County,taxrate
14444571,California,Orange,1.02
13990935,California,Orange,1.17
14366692,California,Orange,1.04
11018928,California,Los Angeles,1.21
12925573,California,Los Angeles,1.29
12591272,California,Los Angeles,1.27
17192884,California,Ventura,1.1
12772143,California,Los Angeles,2.0
13067890,California,Los Angeles,1.17
13078839,California,Los Angeles,1.26
11178236,California,Los Angeles,1.47
11975277,California,Los Angeles,1.21
11242344,California,Los Angeles,1.33
12403627,California,Los Angeles,1.4
17297142,California,Ventura,1.29
11160616,California,Los Angeles,1.37
14474251,California,Orange,0.98
14045451,California,Orange,1.13
14062632,California,Orange,1.38
10939752,California,Los Angeles,1.11
14408396,California,Orange,1.03
14464595,California,Orange,1.39
11162514,California,Los Angeles,1.31
11976248,California,Los Angeles,1.23
14368231,California,Orange,1.02
11011212,California,Los Angeles,1.27
12095906,California,Los Angeles,1.4
11948952,California,Los Angeles,1.3
10796579,California,Los Angeles,1.22
13015601,California,Los Angeles,1.26
10806416,California,Los Angeles,1.22
14494068,California,Orange,1.01
12576139,California,Los Angeles,2.62
12144409,California,Los Angeles,1.15
14136273,California,Orange,1.4
12952949,California,Los Angeles,1.3
17118987,California,Ventura,1.16
11846464,California,Los Angeles,1.28
11399648,California,Los Angeles,1.4
10818938,California,Los Angeles,1.26
10731423,California,Los Angeles,1.26
17157618,California,Ventura,1.18
11891945,California,Los Angeles,1.43
11973815,California,Los Angeles,1.2
12752128,California,Los Angeles,1.6
11023315,California,Los Angeles,1.34
12084690,California,Los Angeles,1.29
14347865,California,Orange,1.02
12864821,California,Los Angeles,1.86
12987661,California,Los Angeles,2.46
10985032,California,Los Angeles,1.26
11500720,California,Los Angeles,1.1
12559330,California,Los Angeles,1.77
14091403,California,Orange,1.27
11784163,California,Los Angeles,2.04
14347878,California,Orange,1.01
13928190,California,Orange,2.02
11997881,California,Los Angeles,1.22
12515755,California,Los Angeles,1.27
12481635,California,Los Angeles,1.46
12083021,California,Los Angeles,1.1
12006058,California,Los Angeles,1.23
13037530,California,Los Angeles,1.22
14452524,California,Orange,1.48
17193049,California,Ventura,1.15
13925730,California,Orange,1.13
14357016,California,Orange,1.53
12003177,California,Los Angeles,1.21
10935407,California,Los Angeles,1.27
11899720,California,Los Angeles,1.18
10730754,California,Los Angeles,1.38
14035369,California,Orange,1.18
11130442,California,Los Angeles,1.33
13922860,California,Orange,1.24
14120920,California,Orange,1.17
12528247,California,Los Angeles,1.18
14068481,California,Orange,1.11
11863127,California,Los Angeles,1.22
14068844,California,Orange,1.1
17078310,California,Ventura,1.05
14203778,California,Orange,1.08
12878762,California,Los Angeles,1.36
13879515,California,Orange,1.21
14037687,California,Orange,1.47
11286392,California,Los Angeles,1.98
17285607,California,Ventura,1.1
13035186,California,Los Angeles,1.34
11772551,California,Los Angeles,1.28
12273891,California,Los Angeles,1.38
12566657,California,Los Angeles,1.69
14067216,California,Orange,1.12
13868102,California,Orange,1.42
17188974,California,Ventura,1.09
14052362,California,Orange,1.15
11118313,California,Los Angeles,1.4
12028956,California,Los Angeles,1.21
12073045,California,Los Angeles,1.09
14314764,California,Orange,1.12
11317163,California,Los Angeles,1.59
13065248,California,Los Angeles,1.33
12897876,California,Los Angeles,1.27
12127257,California,Los Angeles,1.16
12423455,California,Los Angeles,1.48
11690077,California,Los Angeles,1.14
12162781,California,Los Angeles,1.19
12568432,California,Los Angeles,1.24
14211827,California,Orange,1.73
12336046,California,Los Angeles,1.9
10788900,California,Los Angeles,1.21
12022696,California,Los Angeles,1.21
10719648,California,Los Angeles,1.26
14314097,California,Orange,1.07
14216575,California,Orange,1.07
11191925,California,Los Angeles,1.72
12794000,California,Los Angeles,1.23
11899895,California,Los Angeles,1.24
14225090,California,Orange,1.12
10848252,California,Los Angeles,1.21
12794348,California,Los Angeles,1.26
11146549,California,Los Angeles,1.38
12664264,California,Los Angeles,1.2
11179670,California,Los Angeles,1.22
12513607,California,Los Angeles,1.18
17256640,California,Ventura,1.2
14046303,California,Orange,1.12
17292650,California,Ventura,1.07
11470019,California,Los Angeles,1.21
13006018,California,Los Angeles,1.59
14320253,California,Orange,1.03
12676951,California,Los Angeles,1.14
14307590,California,Orange,1.03
17088219,California,Ventura,1.05
13081473,California,Los Angeles,1.39
14325151,California,Orange,1.28
17222079,California,Ventura,1.16
12072169,California,Los Angeles,1.1
12193401,California,Los Angeles,1.28
11979735,California,Los Angeles,1.23
13031705,California,Los Angeles,1.13
14056444,California,Orange,1.15
14328382,California,Orange,1.26
11462710,California,Los Angeles,1.3
11276035,California,Los Angeles,1.8
14397183,California,Orange,1.01
17149771,California,Ventura,1.2
14028737,California,Orange,1.16
11480133,California,Los Angeles,2.18
13896287,California,Orange,1.47
12363010,California,Los Angeles,1.58
12192730,California,Los Angeles,1.22
13896259,California,Orange,1.32
12814121,California,Los Angeles,1.19
13951309,California,Orange,1.23
12266042,California,Los Angeles,2.65
12314870,California,Los Angeles,1.45
14007660,California,Orange,1.21
14170754,California,Orange,1.32
14154981,California,Orange,1.17
10791530,California,Los Angeles,1.23
13055210,California,Los Angeles,1.18
11279265,California,Los Angeles,2.62
12287610,California,Los Angeles,1.71
14030561,California,Orange,1.65
14084260,California,Orange,1.17
10828123,California,Los Angeles,1.33
11038588,California,Los Angeles,1.29
10866483,California,Los Angeles,1.21
14249945,California,Orange,1.23
10871028,California,Los Angeles,1.26
12972600,California,Los Angeles,1.5
11670679,California,Los Angeles,1.21
14006629,California,Orange,1.24
14132251,California,Orange,1.17
14237608,California,Orange,1.1
11825543,California,Los Angeles,1.46
14334927,California,Orange,0.45
14499946,California,Orange,1.03
13995996,California,Orange,1.22
11822657,California,Los Angeles,1.51
11667115,California,Los Angeles,1.2
14454579,California,Orange,1.37
17060515,California,Ventura,2.14
17282412,California,Ventura,1.22
11510100,California,Los Angeles,1.06
14403040,California,Orange,1.06
11739970,California,Los Angeles,1.22
14290892,California,Orange,1.84
10830458,California,Los Angeles,1.21
14009479,California,Orange,1.22
11317904,California,Los Angeles,1.69
11717327,California,Los Angeles,1.25
11241665,California,Los Angeles,1.17
11284463,California,Los Angeles,1.58
10865015,California,Los Angeles,1.21
11094475,California,Los Angeles,1.22
13850230,California,Orange,1.14
12286179,California,Los Angeles,1.86
13874733,California,Orange,1.24
12815575,California,Los Angeles,1.19
14010674,California,Orange,1.17
12826002,California,Los Angeles,1.2
17290292,California,Ventura,1.06
14058703,California,Orange,1.14
14498783,California,Orange,1.02
11282267,California,Los Angeles,1.57
14243252,California,Orange,1.07
12179646,California,Los Angeles,1.12
14235714,California,Orange,1.12
14498138,California,Orange,1.04
14407598,California,Orange,1.02
13968767,California,Orange,1.16
11522525,California,Los Angeles,1.88
11715986,California,Los Angeles,1.21
17227621,California,Ventura,1.15
14477269,California,Orange,0.95
17051872,California,Ventura,1.14
11977363,California,Los Angeles,1.21
10900301,California,Los Angeles,1.21
14428455,California,Orange,1.35
14281629,California,Orange,1.12
14506802,California,Orange,1.03
11198923,California,Los Angeles,2.12
12741561,California,Los Angeles,1.39
17282392,California,Ventura,1.05
17282392,California,Ventura,1.05
14282224,California,Orange,1.1
12803974,California,Los Angeles,1.5
11102585,California,Los Angeles,1.36
14125832,California,Orange,1.16
12835981,California,Los Angeles,1.3
17274675,California,Ventura,1.07
12644017,California,Los Angeles,1.23
13980837,California,Orange,1.07
11537476,California,Los Angeles,1.2
14147775,California,Orange,1.14
13849671,California,Orange,1.07
14128252,California,Orange,1.15
13857618,California,Orange,1.17
10911658,California,Los Angeles,1.22
11521492,California,Los Angeles,1.96
11516511,California,Los Angeles,1.7
12853639,California,Los Angeles,1.49
13848541,California,Orange,1.25
14108357,California,Orange,1.16
13973157,California,Orange,1.27
14242401,California,Orange,1.14
11189227,California,Los Angeles,1.63
10823867,California,Los Angeles,1.3
11121180,California,Los Angeles,1.36
17285909,California,Ventura,1.07
12652487,California,Los Angeles,1.22
14243293,California,Orange,1.27
12930784,California,Los Angeles,1.25
14431960,California,Orange,1.06
11298493,California,Los Angeles,3.59
11721459,California,Los Angeles,1.67
13021212,California,Los Angeles,1.27
14130369,California,Orange,1.22
12871008,California,Los Angeles,1.38
12234759,California,Los Angeles,1.32
12492901,California,Los Angeles,1.27
12130108,California,Los Angeles,1.21
11965182,California,Los Angeles,1.21
10777201,California,Los Angeles,1.23
12261660,California,Los Angeles,1.55
14060184,California,Orange,1.15
12475702,California,Los Angeles,1.2
14349672,California,Orange,1.32
14443724,California,Orange,1.0
11180292,California,Los Angeles,1.23
11762844,California,Los Angeles,1.3
13919396,California,Orange,1.29
11324842,California,Los Angeles,2.13
12577756,California,Los Angeles,1.32
11277808,California,Los Angeles,2.0
10867892,California,Los Angeles,1.22
10734915,California,Los Angeles,1.36
11642034,California,Los Angeles,1.27
10718482,California,Los Angeles,1.23
11061793,California,Los Angeles,1.41
11175269,California,Los Angeles,1.51
13102228,California,Los Angeles,2.13
11457224,California,Los Angeles,1.23
14042746,California,Orange,1.44
11009442,California,Los Angeles,1.32
14419809,California,Orange,1.02
11922282,California,Los Angeles,1.19
13904560,California,Orange,1.19
12163362,California,Los Angeles,1.21
11727603,California,Los Angeles,1.43
10837603,California,Los Angeles,1.22
11668331,California,Los Angeles,1.21
12245848,California,Los Angeles,1.27
13889700,California,Orange,1.07
10887290,California,Los Angeles,1.21
14372559,California,Orange,1.05
14442956,California,Orange,1.34
17092952,California,Ventura,1.07
11928803,California,Los Angeles,1.17
12653564,California,Los Angeles,1.25
11020705,California,Los Angeles,0.27
11459109,California,Los Angeles,1.23
11412388,California,Los Angeles,1.9
13058261,California,Los Angeles,1.22
12852432,California,Los Angeles,1.35
12220684,California,Los Angeles,1.32
13038240,California,Los Angeles,1.31
17092084,California,Ventura,1.05
12713242,California,Los Angeles,1.14
17286122,California,Ventura,1.07
11324649,California,Los Angeles,2.53
17205698,California,Ventura,1.11
11507941,California,Los Angeles,1.12
12533633,California,Los Angeles,1.22
10735656,California,Los Angeles,1.22
12021626,California,Los Angeles,1.38
12048680,California,Los Angeles,1.1
17221381,California,Ventura,1.14
14429938,California,Orange,1.11
12854971,California,Los Angeles,1.27
12768228,California,Los Angeles,1.37
17166007,California,Ventura,1.2
11720209,California,Los Angeles,1.25
10950387,California,Los Angeles,1.11
13054978,California,Los Angeles,1.2
11476490,California,Los Angeles,1.16
12038079,California,Los Angeles,1.22
13852193,California,Orange,1.28
12592228,California,Los Angeles,1.76
11418342,California,Los Angeles,1.32
12075164,California,Los Angeles,1.09
12197140,California,Los Angeles,1.27
11916552,California,Los Angeles,1.33
13026570,California,Los Angeles,1.82
11598150,California,Los Angeles,1.35
17252758,California,Ventura,1.2
12101901,California,Los Angeles,1.47
11049001,California,Los Angeles,1.27
12524080,California,Los Angeles,1.19
11179893,California,Los Angeles,1.36
12853907,California,Los Angeles,1.6
11200843,California,Los Angeles,2.0
12145352,California,Los Angeles,1.14
10781801,California,Los Angeles,1.24
14475298,California,Orange,1.02
17185999,California,Ventura,1.12
10819688,California,Los Angeles,1.22
10939624,California,Los Angeles,1.16
12131857,California,Los Angeles,1.23
11861286,California,Los Angeles,1.23
13918572,California,Orange,1.22
12888105,California,Los Angeles,1.32
17104384,California,Ventura,1.07
13998130,California,Orange,1.29
14160641,California,Orange,1.15
11265144,California,Los Angeles,1.62
12954856,California,Los Angeles,1.14
14019133,California,Orange,1.9
12731919,California,Los Angeles,1.5
12591070,California,Los Angeles,1.29
17109818,California,Ventura,1.06
14210216,California,Orange,1.27
11461969,California,Los Angeles,1.29
12756135,California,Los Angeles,1.28
10995492,California,Los Angeles,1.32
11151556,California,Los Angeles,1.81
12639222,California,Los Angeles,1.28
11986413,California,Los Angeles,1.2
17222372,California,Ventura,1.17
10784558,California,Los Angeles,1.21
10922040,California,Los Angeles,1.36
11461254,California,Los Angeles,1.21
14210334,California,Orange,1.17
14366837,California,Orange,1.05
11316946,California,Los Angeles,1.68
14210316,California,Orange,1.13
12081245,California,Los Angeles,1.41
17279249,California,Ventura,1.1
12627648,California,Los Angeles,1.25
11740129,California,Los Angeles,1.21
12725335,California,Los Angeles,1.93
14080385,California,Orange,1.28
11188708,California,Los Angeles,1.86
11202128,California,Los Angeles,2.22
10756784,California,Los Angeles,1.22
12679417,California,Los Angeles,1.14
11079240,California,Los Angeles,1.23
13086799,California,Los Angeles,1.47
14149203,California,Orange,1.25
10966203,California,Los Angeles,1.29
12466314,California,Los Angeles,1.18
11448391,California,Los Angeles,1.15
12323664,California,Los Angeles,1.71
13087840,California,Los Angeles,1.32
11447942,California,Los Angeles,1.16
11688110,California,Los Angeles,1.15
10914414,California,Los Angeles,1.22
11502859,California,Los Angeles,1.12
17127329,California,Ventura,1.07
11586235,California,Los Angeles,1.72
12176905,California,Los Angeles,1.18
11622156,California,Los Angeles,1.2
12881601,California,Los Angeles,1.99
12914733,California,Los Angeles,1.29
12149371,California,Los Angeles,1.14
14013874,California,Orange,1.25
12438899,California,Los Angeles,1.2
10835999,California,Los Angeles,1.24
13902787,California,Orange,1.22
11972302,California,Los Angeles,1.18
11533779,California,Los Angeles,1.21
11060072,California,Los Angeles,1.25
14150749,California,Orange,1.17
11059973,California,Los Angeles,1.39
11450364,California,Los Angeles,1.34
17249810,California,Ventura,1.3
10859264,California,Los Angeles,1.2
11887287,California,Los Angeles,1.14
11102356,California,Los Angeles,1.43
17228723,California,Ventura,1.19
12583872,California,Los Angeles,1.37
10724268,California,Los Angeles,1.23
13992967,California,Orange,1.23
12597715,California,Los Angeles,1.15
14297372,California,Orange,1.06
12129675,California,Los Angeles,1.17
11661238,California,Los Angeles,1.25
11857975,California,Los Angeles,1.2
12345769,California,Los Angeles,1.33
10860625,California,Los Angeles,1.22
12742476,California,Los Angeles,1.31
10778485,California,Los Angeles,1.22
12800530,California,Los Angeles,1.28
11182506,California,Los Angeles,1.68
12203267,California,Los Angeles,1.56
12174321,California,Los Angeles,1.15
14469018,California,Orange,1.4
13898935,California,Orange,1.0
17247132,California,Ventura,1.15
11933405,California,Los Angeles,1.21
11864631,California,Los Angeles,1.25
11974106,California,Los Angeles,1.21
10762788,California,Los Angeles,1.34
10812563,California,Los Angeles,1.35
13940614,California,Orange,1.37
11037809,California,Los Angeles,1.35
10861719,California,Los Angeles,1.2
17294260,California,Ventura,1.14
14203312,California,Orange,1.1
17284408,California,Ventura,1.1
12481693,California,Los Angeles,1.35
14146655,California,Orange,1.15
13951280,California,Orange,1.26
14437737,California,Orange,1.11
10900458,California,Los Angeles,1.2
12429981,California,Los Angeles,1.31
11660154,California,Los Angeles,1.2
11701161,California,Los Angeles,1.22
12912727,California,Los Angeles,1.27
12725025,California,Los Angeles,1.28
14148401,California,Orange,1.18
14186771,California,Orange,1.32
17253868,California,Ventura,1.29
12579853,California,Los Angeles,2.15
14015424,California,Orange,1.19
12648333,California,Los Angeles,1.22
11199461,California,Los Angeles,1.74
12542141,California,Los Angeles,1.3
12626652,California,Los Angeles,1.38
12849166,California,Los Angeles,1.38
10737557,California,Los Angeles,1.13
14096301,California,Orange,1.17
11964290,California,Los Angeles,1.22
11568459,California,Los Angeles,1.26
17193968,California,Ventura,1.1
12150216,California,Los Angeles,1.1
14482122,California,Orange,1.05
11974861,California,Los Angeles,1.21
11757703,California,Los Angeles,1.21
14380443,California,Orange,1.03
11117664,California,Los Angeles,2.05
13099636,California,Los Angeles,4.78
12201751,California,Los Angeles,1.32
14179134,California,Orange,1.15
12961645,California,Los Angeles,1.64
14096184,California,Orange,1.55
11740805,California,Los Angeles,1.41
10715953,California,Los Angeles,1.47
10856289,California,Los Angeles,1.21
14138440,California,Orange,1.21
12381297,California,Los Angeles,2.14
11080668,California,Los Angeles,1.23
11740891,California,Los Angeles,1.23
12417351,California,Los Angeles,1.15
11041437,California,Los Angeles,1.25
10989433,California,Los Angeles,1.27
17086744,California,Ventura,1.05
11543169,California,Los Angeles,1.21
12667036,California,Los Angeles,1.16
12241428,California,Los Angeles,2.22
11920710,California,Los Angeles,1.19
11755693,California,Los Angeles,1.33
11625192,California,Los Angeles,1.16
12177374,California,Los Angeles,1.12
12626783,California,Los Angeles,1.25
14375781,California,Orange,1.03
13091412,California,Los Angeles,1.3
12648639,California,Los Angeles,1.21
14096335,California,Orange,1.54
11097936,California,Los Angeles,1.24
13097756,California,Los Angeles,1.24
11611809,California,Los Angeles,1.41
12038412,California,Los Angeles,1.44
12967941,California,Los Angeles,1.31
10777534,California,Los Angeles,1.27
17066088,California,Ventura,1.17
12116715,California,Los Angeles,1.23
14135760,California,Orange,1.29
14499021,California,Orange,1.03
11147327,California,Los Angeles,1.34
12485003,California,Los Angeles,1.28
12076843,California,Los Angeles,1.15
10908789,California,Los Angeles,1.39
12028141,California,Los Angeles,1.24
12746475,California,Los Angeles,1.32
17085109,California,Ventura,1.06
14403191,California,Orange,1.69
11531504,California,Los Angeles,1.32
10981255,California,Los Angeles,1.25
11471795,California,Los Angeles,1.12
11004269,California,Los Angeles,1.47
11161114,California,Los Angeles,1.43
10895073,California,Los Angeles,1.26
12577702,California,Los Angeles,1.28
14061468,California,Orange,1.1
14322018,California,Orange,1.27
14326229,California,Orange,1.31
11012878,California,Los Angeles,1.35
12750772,California,Los Angeles,1.33
11309500,California,Los Angeles,1.94
13914056,California,Orange,1.17
13919828,California,Orange,1.23
10932459,California,Los Angeles,1.21
12593677,California,Los Angeles,1.27
12383673,California,Los Angeles,1.79
13853136,California,Orange,1.48
17181948,California,Ventura,1.2
11968375,California,Los Angeles,1.21
10841697,California,Los Angeles,1.24
13909284,California,Orange,1.27
12882308,California,Los Angeles,1.25
10809985,California,Los Angeles,1.33
12271891,California,Los Angeles,3.41
12156824,California,Los Angeles,1.25
11266654,California,Los Angeles,3.63
12347389,California,Los Angeles,1.57
12389136,California,Los Angeles,1.38
14328494,California,Orange,1.28
11968600,California,Los Angeles,1.21
17270396,California,Ventura,1.09
11639014,California,Los Angeles,1.16
11847167,California,Los Angeles,1.28
11386244,California,Los Angeles,1.28
17238680,California,Ventura,1.62
10841280,California,Los Angeles,1.25
10935868,California,Los Angeles,1.13
11296861,California,Los Angeles,1.99
10848233,California,Los Angeles,1.24
11277177,California,Los Angeles,1.99
13873474,California,Orange,1.17
14221031,California,Orange,1.41
11407692,California,Los Angeles,1.74
11117911,California,Los Angeles,1.36
13991220,California,Orange,1.23
14346817,California,Orange,1.04
11292160,California,Los Angeles,3.24
12089899,California,Los Angeles,1.2
12346700,California,Los Angeles,1.18
14346543,California,Orange,1.03
12347024,California,Los Angeles,1.53
13926156,California,Orange,1.33
12028298,California,Los Angeles,1.23
10848277,California,Los Angeles,1.2
14275831,California,Orange,1.08
11294218,California,Los Angeles,2.67
12019717,California,Los Angeles,1.32
12864724,California,Los Angeles,1.59
14505097,California,Orange,1.03
14505248,California,Orange,1.03
12319719,California,Los Angeles,1.46
14436418,California,Orange,1.11
12804941,California,Los Angeles,1.33
11037753,California,Los Angeles,1.25
11452719,California,Los Angeles,1.34
10910006,California,Los Angeles,1.21
12528484,California,Los Angeles,1.18
11040166,California,Los Angeles,1.28
10956498,California,Los Angeles,1.1
12290037,California,Los Angeles,2.31
11965885,California,Los Angeles,1.32
12147039,California,Los Angeles,1.7
12520082,California,Los Angeles,1.21
11663936,California,Los Angeles,1.26
11449871,California,Los Angeles,1.17
12913328,California,Los Angeles,1.3
12031133,California,Los Angeles,1.25
14390529,California,Orange,1.02
17281373,California,Ventura,1.07
12228236,California,Los Angeles,1.39
11541800,California,Los Angeles,1.21
12216282,California,Los Angeles,1.37
14425878,California,Orange,1.05
12790566,California,Los Angeles,1.29
10966081,California,Los Angeles,1.25
14229497,California,Orange,1.1
11953929,California,Los Angeles,1.23
13855499,California,Orange,1.13
11586559,California,Los Angeles,1.22
12229003,California,Los Angeles,1.35
12997408,California,Los Angeles,1.33
13983528,California,Orange,1.31
14035889,California,Orange,1.14
11661837,California,Los Angeles,1.2
10880003,California,Los Angeles,1.23
12800354,California,Los Angeles,1.36
14297371,California,Orange,1.07
14420865,California,Orange,1.0
11103600,California,Los Angeles,1.3
11988491,California,Los Angeles,1.2
11687990,California,Los Angeles,1.18
12227469,California,Los Angeles,1.22
11190086,California,Los Angeles,1.62
11659873,California,Los Angeles,1.21
14387285,California,Orange,1.03
14080857,California,Orange,1.13
12109587,California,Los Angeles,1.16
14413018,California,Orange,1.01
17292505,California,Ventura,1.06
11721191,California,Los Angeles,1.26
14412418,California,Orange,1.02
12950555,California,Los Angeles,1.28
10791579,California,Los Angeles,1.23
14430094,California,Orange,1.16
12060394,California,Los Angeles,1.09
13837640,California,Orange,1.26
14410167,California,Orange,1.08
14491384,California,Orange,1.02
10756960,California,Los Angeles,1.26
11324343,California,Los Angeles,2.47
14428857,California,Orange,1.19
12945654,California,Los Angeles,1.16
12264415,California,Los Angeles,6.38
11681678,California,Los Angeles,1.13
12532289,California,Los Angeles,1.19
17204252,California,Ventura,1.19
12852660,California,Los Angeles,1.2
14157422,California,Orange,1.3
17171366,California,Ventura,1.13
11090923,California,Los Angeles,1.35
13846005,California,Orange,1.24
12943039,California,Los Angeles,1.19
12937325,California,Los Angeles,1.52
12680732,California,Los Angeles,1.19
14413829,California,Orange,1.02
10776932,California,Los Angeles,1.3
12852874,California,Los Angeles,1.31
11989830,California,Los Angeles,1.21
12448038,California,Los Angeles,1.27
10908330,California,Los Angeles,1.2
14433283,California,Orange,1.08
12670577,California,Los Angeles,1.14
12050987,California,Los Angeles,1.1
11684342,California,Los Angeles,1.23
17200740,California,Ventura,1.13
11741031,California,Los Angeles,1.22
12313349,California,Los Angeles,1.46
13099250,California,Los Angeles,1.24
12624918,California,Los Angeles,1.43
12080139,California,Los Angeles,1.18
14112357,California,Orange,1.17
14081343,California,Orange,1.1
13893285,California,Orange,1.07
14427082,California,Orange,1.05
17058563,California,Ventura,1.4
11885821,California,Los Angeles,1.49
12145817,California,Los Angeles,1.13
10907864,California,Los Angeles,1.21
11878942,California,Los Angeles,1.23
14153758,California,Orange,1.32
13835851,California,Orange,1.19
10908001,California,Los Angeles,1.21
12918336,California,Los Angeles,1.29
11186752,California,Los Angeles,1.58
11459120,California,Los Angeles,1.2
13835336,California,Orange,1.16
17138248,California,Ventura,1.08
12907087,California,Los Angeles,1.36
14443839,California,Orange,1.01
11075475,California,Los Angeles,1.36
10853624,California,Los Angeles,1.23
11654035,California,Los Angeles,1.21
11347250,California,Los Angeles,1.35
12399368,California,Los Angeles,1.62
10853230,California,Los Angeles,1.25
13999851,California,Orange,1.54
14314430,California,Orange,1.06
17286181,California,Ventura,1.06
12609132,California,Los Angeles,0.51
11553191,California,Los Angeles,1.2
14444824,California,Orange,0.96
11985148,California,Los Angeles,1.21
11924479,California,Los Angeles,1.18
10854570,California,Los Angeles,1.35
14309513,California,Orange,1.02
17093206,California,Ventura,1.07
11708652,California,Los Angeles,1.47
12124659,California,Los Angeles,1.16
11678985,California,Los Angeles,1.2
13971085,California,Orange,1.35
11432544,California,Los Angeles,1.25
11654455,California,Los Angeles,1.21
12403174,California,Los Angeles,1.14
11431219,California,Los Angeles,1.24
11431191,California,Los Angeles,1.43
14246292,California,Orange,1.52
12331558,California,Los Angeles,1.23
14227780,California,Orange,1.09
13934951,California,Orange,2.6
12488070,California,Los Angeles,1.23
14464098,California,Orange,1.42
12166255,California,Los Angeles,1.19
17132155,California,Ventura,1.07
12268915,California,Los Angeles,1.88
12759428,California,Los Angeles,1.31
14446379,California,Orange,1.01
12166084,California,Los Angeles,1.17
10896287,California,Los Angeles,1.22
10924882,California,Los Angeles,1.25
17104493,California,Ventura,1.07
12392721,California,Los Angeles,1.43
12606803,California,Los Angeles,1.14
14187285,California,Orange,1.8
14364032,California,Orange,1.01
11967795,California,Los Angeles,1.21
14226571,California,Orange,1.19
11176899,California,Los Angeles,1.34
12026545,California,Los Angeles,1.23
17244186,California,Ventura,1.24
13930416,California,Orange,1.6
11176939,California,Los Angeles,1.34
11497628,California,Los Angeles,1.49
14246718,California,Orange,1.39
11707491,California,Los Angeles,1.27
17243973,California,Ventura,1.23
10766471,California,Los Angeles,1.27
11651336,California,Los Angeles,1.23
11131736,California,Los Angeles,1.53
11651322,California,Los Angeles,1.24
12167642,California,Los Angeles,1.23
12122346,California,Los Angeles,1.26
13011373,California,Los Angeles,1.93
13969978,California,Orange,1.19
14482063,California,Orange,1.04
12254207,California,Los Angeles,1.28
11437319,California,Los Angeles,2.57
12844121,California,Los Angeles,1.25
14421758,California,Orange,1.01
13011874,California,Los Angeles,1.64
12170266,California,Los Angeles,1.2
12078800,California,Los Angeles,1.09
11893519,California,Los Angeles,1.37
11180436,California,Los Angeles,1.38
11437052,California,Los Angeles,1.25
11436732,California,Los Angeles,1.24
10787769,California,Los Angeles,1.26
12171157,California,Los Angeles,1.16
14465722,California,Orange,1.01
10990410,California,Los Angeles,1.2
13082335,California,Los Angeles,1.23
12150440,California,Los Angeles,1.22
14373506,California,Orange,1.03
17268842,California,Ventura,1.11
13005004,California,Los Angeles,1.32
12781013,California,Los Angeles,1.31
11270845,California,Los Angeles,1.56
10837541,California,Los Angeles,1.22
12701036,California,Los Angeles,1.45
12069803,California,Los Angeles,1.11
12412783,California,Los Angeles,1.12
11902075,California,Los Angeles,1.29
11547996,California,Los Angeles,1.21
17193730,California,Ventura,1.1
10835542,California,Los Angeles,1.24
12334337,California,Los Angeles,1.28
13074870,California,Los Angeles,1.15
13902068,California,Orange,1.26
12329086,California,Los Angeles,1.24
11342657,California,Los Angeles,1.36
11317156,California,Los Angeles,1.7
12031242,California,Los Angeles,1.34
12279369,California,Los Angeles,1.74
14221137,California,Orange,1.49
13836057,California,Orange,1.16
14286393,California,Orange,1.15
17149884,California,Ventura,1.17
11971339,California,Los Angeles,1.2
10722461,California,Los Angeles,1.25
17123256,California,Ventura,1.06
13846149,California,Orange,1.25
11948770,California,Los Angeles,1.22
11202094,California,Los Angeles,3.16
12016014,California,Los Angeles,1.2
10836180,California,Los Angeles,1.26
13995743,California,Orange,1.6
14239485,California,Orange,1.11
14242062,California,Orange,1.08
11295741,California,Los Angeles,1.98
14282182,California,Orange,1.12
14270239,California,Orange,1.21
10819684,California,Los Angeles,1.44
14302720,California,Orange,1.03
10938559,California,Los Angeles,1.1
12711936,California,Los Angeles,1.17
14122312,California,Orange,1.22
13907469,California,Orange,1.18
11304909,California,Los Angeles,1.54
13880177,California,Orange,1.2
12273791,California,Los Angeles,1.62
11222138,California,Los Angeles,1.2
10720611,California,Los Angeles,1.46
11213909,California,Los Angeles,1.59
11301893,California,Los Angeles,2.02
10933689,California,Los Angeles,1.22
12079899,California,Los Angeles,1.1
11928354,California,Los Angeles,1.19
14124448,California,Orange,1.18
13889489,California,Orange,1.11
11138363,California,Los Angeles,1.27
12347850,California,Los Angeles,1.29
17255349,California,Ventura,1.16
11149512,California,Los Angeles,1.24
12346435,California,Los Angeles,1.23
11216276,California,Los Angeles,2.04
14096804,California,Orange,1.25
14120517,California,Orange,1.17
12724939,California,Los Angeles,1.27
11857882,California,Los Angeles,1.97
14327524,California,Orange,1.31
14223594,California,Orange,1.45
11973612,California,Los Angeles,1.21
14266119,California,Orange,1.35
17246816,California,Ventura,1.29
17129065,California,Ventura,1.08
14235940,California,Orange,1.08
17144179,California,Ventura,1.06
11199155,California,Los Angeles,1.78
14231451,California,Orange,1.06
17150205,California,Ventura,1.19
12310899,California,Los Angeles,1.37
11199798,California,Los Angeles,2.27
12156678,California,Los Angeles,1.18
12703998,California,Los Angeles,1.15
12285779,California,Los Angeles,1.73
12687905,California,Los Angeles,1.16
17158017,California,Ventura,1.18
14254280,California,Orange,1.14
12651898,California,Los Angeles,1.26
12156202,California,Los Angeles,1.15
12313486,California,Los Angeles,1.57
11312142,California,Los Angeles,1.85
12117665,California,Los Angeles,1.55
